-1667.1291438199503,-1666.1721236455414,-1669.0431841687675,-1674.7853052152198,-1658.515962250272,-1748.4758586446894,-1707.3239911451155,-1661.387022773498
-1660.4300025990892,-1644.1606596341414,-1656.6019219014545,-1675.7423253896284,-1743.690757772646,1688.1835876569417,-1764.7452016096372,-1666.1721236455414
-1669.0431841687675,-1700.6248499242547,-1647.0317201573675,-1687.2265674825328,-1761.8741410864113,1860.447219050507,-1801.1119682371677,-1660.4300025990892
-1669.0431841687675,-1650.8598008550023,-1657.5589420758633,-1695.8397490522111,-1708.2810113195242,-1840.3497953879244,-1769.5303024816808,-1642.2466192853242
-1696.7967692266197,-1644.1606596341414,-1665.2151034711328,-1710.1950516683416,-1714.980152540385,-1790.5847463186722,-1736.0345963773764,-1670.957224517585
-1706.3669709707067,-1680.527426261672,-1688.1835876569417,-1729.3354551565155,-1682.4414666104894,-1665.2151034711328,-1724.550354284472,-1635.5474780644631
-1708.2810113195242,-1659.4729824246806,-1670.0002043431764,-1728.378434982107,-1675.7423253896284,-1535.06035975155,-1687.2265674825328,-1570.4701062046718
-1708.2810113195242,-1665.2151034711328,-1670.0002043431764,-1714.980152540385,-1580.9973281231676,-1608.7509131810198,-1677.6563657384459,-1631.7193973668284
-1702.538890273072,-1652.7738412038198,-1671.9142446919936,-1690.097628005759,-1421.1749589969152,-1731.249495505333,-1685.3125271337155,-1576.212227251124
-1679.5704060872633,-1658.515962250272,-1675.7423253896284,-1664.2580832967242,-1350.3554660906716,-1779.1005042257677,-1680.527426261672,-1570.4701062046718
-1689.1406078313503,-1646.074699982959,-1676.6993455640372,-1637.4615184132806,-1299.6333968470105,-1707.3239911451155,-1675.7423253896284,-1577.1692474255326
-1675.7423253896284,-1647.9887403317762,-1663.3010631223153,-1614.493034227472,-1431.7021809154107,-1675.7423253896284,-1668.086163994359,-1536.9744001003673
-1655.6449017270459,-1637.4615184132806,-1655.6449017270459,-1616.4070745762892,-1459.455765973263,-1654.6878815526372,-1664.2580832967242,-1558.9858641117673
-1629.8053570180111,-1617.3640947506979,-1633.6334377156459,-1627.8913166691937,-1707.3239911451155,-1688.1835876569417,-1669.0431841687675,-1561.8569246349934
-1625.0202561459676,-1622.1491956227414,-1635.5474780644631,-1633.6334377156459,-1716.8941928892025,-1721.6792937612458,-1680.527426261672,-1565.6850053326284
-1625.0202561459676,-1623.10621579715,-1647.9887403317762,-1644.1606596341414,-1781.0145445745852,-1759.0030805631852,-1684.3555069593067,-1589.6105096928457
-1606.8368728322023,-1609.7079333554284,-1608.7509131810198,-1648.945760506185,-1861.4042392249157,-1729.3354551565155,-1624.063235971559,-1581.9543482975762
-1597.2666710881153,-1610.664953529837,-1598.223691262524,-1654.6878815526372,-1889.157824282768,-1680.527426261672,-1555.1577834141326,-1621.1921754483328
-1613.5360140530631,-1612.5789938786545,-1615.4500544018806,-1687.2265674825328,-1919.7824698638462,-1410.6477370784194,-1601.09475178575,-1644.1606596341414
-1629.8053570180111,-1625.9772763203762,-1603.0087921345676,-1723.5933341100633,-1903.5131268988985,-1262.3096100450714,-1634.5904578900545,-1639.375558762098
25.839544709034953,24.8825245346261,46.893988546026094,-65.07737185979136,-42.108887673982736,326.34387947336563,26.79656488344358,40.194847325165256
-1550.619869024276,-1525.8196096100166,-1500.69028971429,-1592.0706357353235,-1431.7327333064907,-4884.584762653852,-1498.3567050740232,-1467.8527045729209
-1573.207188878244,-1439.6658513328548,-1509.415897674329,-1562.320745208287,-1466.5200252678205,-1909.8608739368265,-1514.4752416890012,-1490.409863156895
-1526.529834423325,-1552.5256906834786,-1524.5938514941283,-1556.548462891841,-1472.6131493761193,2163.7215894710876,-1590.7818415909812,-1507.172796844044
-1506.4324107607422,-1518.5226699662085,-1511.2476729027796,-1553.8940364597215,-1500.1884803024736,-1493.6209945638866,-1589.6685098654539,-1480.9822490731628
-1510.7458634909633,-1471.247517088342,-1477.09384583554,-1548.8319789565835,-1602.9708032960446,-1698.8730174487912,-1560.966123322808,-1573.259292728617
-1515.6653333337465,-1522.671592455696,-1553.595137248248,-1562.4989993397849,-1606.7248375629279,1931.8120154082392,-1595.449010871515,-1621.2830503794007
-1503.0595408256997,-1507.255061964411,-1496.7799438962882,-1566.4093451577867,-1684.8193275326,1987.6153712469509,-1576.6458865544234,-1529.261020774662
-1517.4148434418303,-1514.4176326374793,-1504.4361052915579,-1570.432117366149,-1720.7171595067741,-1600.6179895638647,-1553.5430333978748,-1578.5462030124768
-1534.1777771289794,-1494.4326353652575,-1498.529454004372,-1565.8718692748273,-1669.3780627482531,-1483.8588147975381,-1547.1427913884877,-1528.7674300524607
-1539.9802207154194,-1513.07944813123,-1498.2003935229043,-1570.0070678735506,-1611.3453299700202,-1451.0349535469327,-1537.0268950718266,-1512.9916778097142
-1527.6733274188464,-1493.0944508590085,-1567.9806011343724,-1566.568370197371,-1497.0348797227869,-1363.416860482397,-1520.2118575343043,-1563.1378912108069
