-1662.3440429479067,-1670.957224517585,-1661.387022773498,-1695.8397490522111,-1703.4959104474808,-1713.0661121915678,-1670.0002043431764,-1824.0804524229766
-1670.0002043431764,-1664.2580832967242,-1647.9887403317762,-1694.8827288778025,-1677.6563657384459,-1662.3440429479067,-1665.2151034711328,-1771.4443428304983
-1700.6248499242547,-1664.2580832967242,-1648.945760506185,-1689.1406078313503,-1653.7308613782284,-1579.08328777435,-1673.8282850408111,-1721.6792937612458
-1702.538890273072,-1646.074699982959,-1644.1606596341414,-1687.2265674825328,-1629.8053570180111,-1513.04889574015,-1681.4844464360806,-1678.6133859128545
-1674.7853052152198,-1611.6219737042459,-1630.7623771924198,-1680.527426261672,-1652.7738412038198,-1576.212227251124,-1683.398486784898,-1621.1921754483328
-1689.1406078313503,-1594.3956105648892,-1644.1606596341414,-1688.1835876569417,-1647.0317201573675,-1642.2466192853242,-1706.3669709707067,-1559.9428842861762
-1708.2810113195242,-1601.09475178575,-1637.4615184132806,-1692.968688528985,-1656.6019219014545,-1656.6019219014545,-1711.1520718427503,-1538.8884404491848
-1722.6363139356547,-1605.8798526577937,-1648.945760506185,-1692.968688528985,-1664.2580832967242,-1652.7738412038198,-1705.409950796298,-1562.8139448094023
-1716.8941928892025,-1639.375558762098,-1650.8598008550023,-1683.398486784898,-1664.2580832967242,-1648.945760506185,-1702.538890273072,-1583.8683886463937
-1709.2380314939328,-1664.2580832967242,-1651.8168210294111,-1674.7853052152198,-1653.7308613782284,-1656.6019219014545,-1698.7108095754372,-1597.2666710881153
-1646.074699982959,-1650.8598008550023,-1654.6878815526372,-1670.0002043431764,-1670.957224517585,-1681.4844464360806,-1688.1835876569417,-1609.7079333554284
-1625.9772763203762,-1703.4959104474808,-1666.1721236455414,-1670.957224517585,-1657.5589420758633,-1695.8397490522111,-1681.4844464360806,-1653.7308613782284
-1616.4070745762892,-1703.4959104474808,-1661.387022773498,-1665.2151034711328,-1649.9027806805937,-1675.7423253896284,-1685.3125271337155,-1629.8053570180111
-1631.7193973668284,-1609.7079333554284,-1640.3325789365067,-1662.3440429479067,-1670.957224517585,-1671.9142446919936,-1681.4844464360806,-1641.2895991109153
-1639.375558762098,-1597.2666710881153,-1637.4615184132806,-1666.1721236455414,-1667.1291438199503,-1695.8397490522111,-1651.8168210294111,-1640.3325789365067
-1646.074699982959,-1575.2552070767154,-1671.9142446919936,-1664.2580832967242,-1663.3010631223153,-1714.0231323659764,-1610.664953529837,-1664.2580832967242
-1648.945760506185,-1587.6964693440284,-1629.8053570180111,-1662.3440429479067,-1657.5589420758633,-1716.8941928892025,-1599.1807114369328,-1638.4185385876892
-1630.7623771924198,-1591.5245500416631,-1628.8483368436023,-1668.086163994359,-1666.1721236455414,-1700.6248499242547,-1606.8368728322023,-1652.7738412038198
-1638.4185385876892,-1612.5789938786545,-1619.2781350995153,-1675.7423253896284,-1658.515962250272,-1660.4300025990892,-1642.2466192853242,-1645.1176798085503
-1641.2895991109153,-1612.5789938786545,-1635.5474780644631,-1680.527426261672,-1671.9142446919936,-1555.1577834141326,-1653.7308613782284,-1617.3640947506979
26.79656488344358,64.12035168538273,36.366766627530524,5.742121046452212,31.581665755487165,166.52151034711346,-12.44126226731305,223.94272081163513
-1501.2661455568582,-1482.3423761597908,-1492.735229107547,-1558.679137331765,-1559.9350567176475,-1494.9920538285958,-1566.642416628123,-1460.5667753314106
-1482.4246412801576,-1467.6059092118198,-1481.44567852537,-1571.202664719445,-1584.1676789789533,-1563.4724568934234,-1551.7414194394185,-1433.5096911961027
-1530.5142266720784,-1508.757776711394,-1493.8046756723165,-1568.8251949184203,-1583.3532464648993,-1583.0707846326557,-1558.6571947513862,-1453.0998002457197
-1596.3840884655447,-1547.644600800304,-1518.141505634368,-1564.2046242871104,-1520.3325026142802,-1475.8186973577447,-1566.6122553581292,-1506.5667797314818
-1526.9932638755322,-1555.3912460055556,-1504.9379147033742,-1547.554116990322,-1570.0372291435444,-1493.3576835993388,-1530.0809584898652,-1524.900969395217
-1530.5443879420725,-1565.4851997418377,-1533.4538284249072,-1543.0679153297524,-1536.0780935870328,-1590.0825489557544,-1547.2469990892334,-1514.8536143081587
-1533.684186406778,-1576.3935859921737,-1521.5884220001624,-1527.3442669373787,-1518.029079244007,-1594.590693196703,-1564.0620366267556,-1488.909861898378
-1536.2782902989095,-1540.5725139372175,-1533.0425028230732,-1528.3012871117874,-1515.4569179322548,-1578.6504107132228,-1568.3837080465917,-1523.220000516736
-1537.7289011955197,-1535.7791943755592,-1516.608629617391,-1522.4247970945955,-1520.2420188042984,-1550.2688659624296,-1586.8138867214577,-1576.9173379843692
-1579.5388896580284,-1547.038583687742,-1506.9561627529374,-1516.4660419570364,-1482.8661281519862,-1518.986099418416,-1596.713148947012,-1587.249868392137
-1522.762076265678,-1399.85216833953,-1484.6979033804369,-1528.3616096517753,-1519.66616296173,-1496.7497826262943,-1533.4977135856655,-1585.2234016529587
-1512.0483815260695,-1454.6628375326907,-1505.722185947434,-1531.1504050546343,-1499.7634308098752,-1513.6991891345565,-1514.9331659400593,-1563.2558228023165
-1497.5587099391992,-1566.6341979385084,-1522.4028545142164,-1530.686975602427,-1461.1837246220537,-1486.71615143,-1514.6041054585921,-1506.9342201725585
-1500.0705487109635,-1489.521384212089,-1506.9863240229315,-1521.363569219441,-1506.2678805200082,-1445.8933444118934,-1521.6323071609204,-1499.247897507295
-1492.7132865271678,-1495.375931648902,-1460.3391308380058,-1531.5617306564689,-1514.2531023967456,-1472.5473216349824,-1537.5808083340157,-1437.1238512910963
-1515.1059148704082,-1478.1276259291665,-1537.7672811551283,-1536.5113617692462,-1521.2813040990739,-1508.3080711499506,-1524.8488655448439,-1478.1331311303156
-1533.042502823073,-1495.2415626781622,-1496.4069982540627,-1535.7188718355712,-1514.1187334260057,-1540.5999617187456,-1527.7500873380643,-1446.858583275917
-1527.9063988891828,-1493.955482022286,-1519.4577475602384,-1523.7410390204657,-1521.991528912382,-1563.0529126019742,-1506.9945427125463,-1467.6360704818137
-1514.8070156589347,-1515.1141335600232,-1527.936560159177,-1524.9969584063479,-1494.8960648174648,-1621.058197598679,-1531.704318316824,-1492.2196958049667
-1528.9155229139647,-1517.9851940832493,-1507.3976496247658,-1518.8435117580614,-1503.3145548764153,-1514.3079197355844,-1515.4048140818818,-1495.5624044700146
17.79400029230989,35.64010443499242,9.315187693371328,33.959135556511946,73.8468649805887,115.84061277574452,10.63964830885648,137.70127043717466
-1348.2923269923194,-1373.1041258856667,-1380.689572470424,-1394.0709768000447,-1372.2504536077943,-1357.8698767910455,-1399.4356950370006,-1424.0198410150292
-1323.41427045573,-1331.880815438355,-1364.6283466718473,-1406.4750063163126,-1383.8728261937829,-1392.710143237724,-1381.9875016712751,-1378.2341305570194
