-1663.3010631223153,-1631.7193973668284,-1670.0002043431764,-1677.6563657384459,-1650.8598008550023,-1668.086163994359,-1670.0002043431764,-1737.9486367261939
-1663.3010631223153,-1636.504498238872,-1672.8712648664025,-1674.7853052152198,-1643.2036394597328,-1597.2666710881153,-1674.7853052152198,-1659.4729824246806
-1661.387022773498,-1638.4185385876892,-1676.6993455640372,-1670.957224517585,-1648.945760506185,-1528.3612185306893,-1685.3125271337155,-1670.0002043431764
-1661.387022773498,-1642.2466192853242,-1670.0002043431764,-1674.7853052152198,-1658.515962250272,-1558.0288439373587,-1696.7967692266197,-1636.504498238872
-1665.2151034711328,-1647.9887403317762,-1665.2151034711328,-1676.6993455640372,-1666.1721236455414,-1603.9658123089762,-1702.538890273072,-1641.2895991109153
-1647.9887403317762,-1644.1606596341414,-1653.7308613782284,-1674.7853052152198,-1683.398486784898,-1631.7193973668284,-1693.9257087033936,-1639.375558762098
-1651.8168210294111,-1699.6678297498459,-1665.2151034711328,-1679.5704060872633,-1675.7423253896284,-1664.2580832967242,-1684.3555069593067,-1630.7623771924198
-1656.6019219014545,-1639.375558762098,-1647.9887403317762,-1675.7423253896284,-1688.1835876569417,-1744.6477779470547,-1670.957224517585,-1618.3211149251067
-1657.5589420758633,-1633.6334377156459,-1645.1176798085503,-1683.398486784898,-1706.3669709707067,1940.8369137008376,-1674.7853052152198,-1620.235155273924
-1662.3440429479067,-1633.6334377156459,-1650.8598008550023,-1687.2265674825328,-1716.8941928892025,1890.1148444571766,-1699.6678297498459,-1591.5245500416631
-1658.515962250272,-1632.676417541237,-1653.7308613782284,-1688.1835876569417,-1743.690757772646,-1874.8025216666374,-1706.3669709707067,-1547.5016220188631
-1660.4300025990892,-1637.4615184132806,-1656.6019219014545,-1686.2695473081242,-1705.409950796298,-1761.8741410864113,-1708.2810113195242,-1536.9744001003673
-1653.7308613782284,-1636.504498238872,-1647.0317201573675,-1681.4844464360806,-1701.5818700986633,-1691.0546481801675,-1698.7108095754372,-1535.06035975155
-1690.097628005759,-1636.504498238872,-1640.3325789365067,-1682.4414666104894,-1692.968688528985,-1669.0431841687675,-1692.0116683545764,-1563.770964983811
-1657.5589420758633,-1635.5474780644631,-1631.7193973668284,-1683.398486784898,-1681.4844464360806,-1669.0431841687675,-1692.0116683545764,-1601.09475178575
-1657.5589420758633,-1627.8913166691937,-1625.9772763203762,-1678.6133859128545,-1682.4414666104894,-1661.387022773498,-1669.0431841687675,-1624.063235971559
-1693.9257087033936,-1629.8053570180111,-1665.2151034711328,-1683.398486784898,-1667.1291438199503,-1611.6219737042459,-1647.0317201573675,-1755.1749998655503
-1658.515962250272,-1636.504498238872,-1641.2895991109153,-1680.527426261672,-1660.4300025990892,-1607.793893006611,-1655.6449017270459,-1775.272423528133
-1667.1291438199503,-1633.6334377156459,-1659.4729824246806,-1680.527426261672,-1651.8168210294111,-1609.7079333554284,-1658.515962250272,-1700.6248499242547
-1650.8598008550023,-1633.6334377156459,-1643.2036394597328,-1678.6133859128545,-1659.4729824246806,-1623.10621579715,-1655.6449017270459,-1643.2036394597328
4.785100872043358,0.9570201744086262,14.35530261613053,-4.785100872043586,-1.9140403488174798,32.53868592989579,-2.871060523226106,105.27221918495684
-1503.0979207853088,-1491.4573671412854,-1519.7484280820968,-1543.972831653788,-1537.6630734543824,-1574.4631082641265,-1536.0177710470448,-1533.048008024222
-1505.9689813085347,-1485.303920492999,-1530.028854639492,-1540.3915463172539,-1518.223770754735,-1590.120928915363,-1527.9502840499408,-1455.5759725463413
-1517.6177536421728,-1497.580652519578,-1518.21555206512,-1535.935505926678,-1511.9880589860816,-1485.986697524779,-1478.2373388310616,-1468.0693386640273
-1505.17649137486,-1491.5094709916586,-1491.9948430242448,-1538.4775059684364,-1515.9505086544561,-1464.2960753052314,-1482.992278433111,-1411.6133670635293
-1538.3431369976968,-1500.586082013544,-1491.4491484516705,-1548.8401976461982,-1497.1090043777558,-1488.100934585473,-1533.2207569545708,-1446.6117879148164
-1510.156283757631,-1438.7088311584462,-1461.8116843149949,-1540.3915463172539,-1531.0379786642739,-1478.0590846995635,-1557.88664739809,-1573.1029811774984
-1515.5693443226157,-1555.4790163270711,-1480.9219265331749,-1548.593402285098,-1497.2433733484954,-1420.7119206657937,-1567.322480171437,-1648.4909408646786
-1522.8141801160505,-1502.2834882712548,-1515.8984048040832,-1535.5241803248434,-1481.818624167596,-5175.847956155563,-1547.4197480195824,-1556.7294305118048
-1498.8064106354666,-1484.5936956796909,-1462.552070398297,-1538.6941400595433,-1492.6968491479377,-1752.6160930992585,-1525.0792235267147,-1542.2095976549404
-1509.8793271265365,-1520.9604623072214,-1481.1988831642693,-1538.3650795780754,-1467.8664284636848,1959.2401139394785,-1537.295633013306,-1530.3222486498164
-1498.7241455150997,-1487.5470213232836,-1485.7371886752123,-1533.4977135856655,-1551.6948207901946,-1630.3843956943483,-1530.0206359498768,-1485.2984152918498
-1515.7859784137224,-1493.8348369423102,-1498.8886757558332,-1538.4473446984425,-1515.7475984541134,-1622.865316758285,-1534.6412065811867,-1467.0629281277115
-1476.1669869311254,-1504.4443239811728,-1498.7543067850936,-1535.030589602642,-1534.2600422493463,-1550.477281363921,-1526.8506762151771,-1431.8177119153236
-1540.0323245657924,-1492.9600818882684,-1500.2871828020704,-1531.1202437846407,-1554.1408318208223,-1539.9281168650466,-1552.3090565923717,-1433.1778390019517
-1507.4195922051447,-1505.4836092759483,-1512.5118109782768,-1540.6081804083608,-1535.9876097770507,-1552.3693791323597,-1579.1056214758153,-1459.6371247143127
-1478.708986972884,-1505.1847100644748,-1462.283332456817,-1527.6212235684732,-1552.1746876216318,-1577.9100246299208,-1581.0799843646205,-1356.2186233381858
-1535.87518338669,-1493.5359377308366,-1543.1282378697401,-1531.9949988386825,-1537.2215865825544,-1511.3683179827556,-1545.6482953311197,-1466.4898639978264
-1528.3917709217692,-1514.9715458996684,-1494.4627966352514,-1533.1988143741917,-1531.0983012042614,-1469.5884907902403,-1542.9938688990005,-1581.5187577479828
-1525.73734448965,-1509.476220214317,-1519.696324231724,-1533.1988143741917,-1526.0965662411113,-1458.8967386310107,-1544.661113886717,-1564.9669529507914
-1503.2103471756693,-1509.476220214317,-1501.9544277897871,-1529.5352639172904,-1535.9656671966718,-1506.553055840718,-1530.5526066316872,-1574.6879610448482
-47.30531414786075,-39.320092271123514,13.121325810627212,-9.158876142252499,-12.276732026579495,-58.30418420817859,-8.366386208577655,-15.748304461218467
-1411.215934623244,-1362.2951919336856,-1331.6901728543257,-1414.1245261326358,-1438.9817981281758,-1504.2001805376535,-1405.8962595863757,-1486.4425315306464
-1359.2900498440738,-1340.4013504479085,-1375.5396238095518,-1413.7221473576415,-1405.901168317284,-1471.618071841404,-1427.232856189724,-1421.3720862453029
-1375.6796188176588,-1340.1385367789164,-1385.7962324407788,-1397.207884377382,-1394.459355110687,-1304.658669576671,-1371.2659964826241,-1450.9749102831813
-1356.6516417198459,-1344.15943364149,-1351.3022244843223,-1396.6603144590185,-1392.3390729412874,-1225.4973148637102,-1334.4603356355128,-1363.9621278555155
-1396.5374957981335,-1363.9400644389184,-1379.5140428591194,-1413.7883941701166,-1359.8048550094286,-1253.955057964632,-1345.9184653851219,-1276.3245748573968
-1371.7305948049277,-1328.4362043204549,-1345.7250635807086,-1413.7221473576415,-1402.3015485941985,-1292.6274107125782,-1362.7219634435558,-1322.0801565377121
-1364.2370883046033,-1441.8680063243173,-1328.7398697650858,-1420.261954473031,-1374.282976286444,-1307.2012011040717,-1385.7019979392187,-1454.1511250177882
-1401.483806121437,-1413.342570967236,-1473.638162744457,-1404.4880775760732,-1357.313072641488,-4875.443917605945,-1384.736460840075,-1424.8275520281322
-1387.195897526346,-1363.6776806720313,-1438.2757430777847,-1408.3425688521243,-1386.3966126852074,-1835.4747476351483,-1378.671622655981,-1414.4268994620998
-1405.9301715479478,-1403.617513946481,-1440.964379706596,-1418.569016213357,-1359.8725256040555,1640.5723497801084,-1408.9783173325754,-1410.260524051803
-1382.335603014987,-1355.8499175549764,-1346.5394960947626,-1397.8507043388847,-1469.9907646712845,-1516.0766664559346,-1378.4031721188555,-1346.138439518382
-1397.9308067091083,-1353.9410733414213,-1321.2366991314616,-1409.0740081085858,-1406.508907447118,-1537.914530154691,-1396.9818627265636,-1365.8372350975485
-1361.717449914562,-1367.4666532728318,-1275.1769120989593,-1403.0798955657706,-1386.1062412292358,-1423.8979363121857,-1362.1074185754917,-1317.3523424116852
-1421.0499655779022,-1369.410854891643,-1286.1482243722974,-1394.7205808382444,-1401.407024540687,-1381.7168883840066,-1384.4203852813798,-1265.9594438559045
-1373.0572290013222,-1371.2876624894152,-1320.2905119604488,-1407.2210184369815,-1385.771267306047,-1393.0887040865503,-1406.0424662713244,-1260.4766731912202
-1358.2988194729726,-1401.6391021309769,-1276.293696280944,-1404.9206176210614,-1400.5669095854423,-1419.3049451293884,-1414.546254835761,-1182.2173330841608
-1374.184262956081,-1362.281048971583,-1359.7594035687687,-1405.0903439970577,-1401.2544745119128,-1403.4630885719175,-1361.105817595399,-1277.2675753147737
-1442.9487157945875,-1385.7021404369698,-1341.1167713964787,-1414.8038615387245,-1381.302241992699,-1371.0167617977925,-1337.6251208964836,-1395.8069079239674
-1398.4135752586806,-1363.4528278913094,-1386.192697774052,-1418.6319422363592,-1377.6874745966977,-1325.8343224715793,-1352.5473325283417,-1355.7953659589589
-1339.542183799653,-1341.4413638799092,-1403.4715946658864,-1407.6271479035536,-1379.0520696813628,-1298.574626371049,-1373.1472937399658,-1384.7781832506898
-16.442400961183736,-39.76823155266463,-91.36475761524697,-26.554965657605052,24.18831802920949,6.042873942181927,-17.217416312516306,-12.480545354197414
-1300.4355270581916,-1250.9348934737784,-1281.3389017978477,-1290.6528347886904,-1314.3304045285515,-1371.0715770121908,-1324.2837346641584,-1356.7544096684665
-1258.7152942684393,-1247.1923819301137,-1296.5365447097877,-1294.113125050473,-1297.4916565588264,-1432.2071315830906,-1361.969628179824,-1272.3948726275219
-1271.7819812612042,-1226.8547359698516,-1276.2438734340883,-1269.4482206114474,-1312.8729223333999,-1338.9347521120294,-1321.340882129428,-1289.882846492997
-1250.5615617397953,-1237.2291391615381,-1121.259355870737,-1262.2485783914037,-1335.8174234143169,-1250.3087368723893,-1279.0858414806016,-1192.166269177476
-1280.3197004935323,-1213.200546161465,-1116.421450597731,-1271.2051931242468,-1292.6815530656577,-1217.9420316639814,-1279.988832649642,-1094.8356465262161
-1279.6566560680237,-1192.2328275673246,-1096.0641821104043,-1276.8867619111163,-1320.0410036005624,-1171.9434076345642,-1276.2075043881514,-1150.0563768073562
-1238.3545624938886,-1285.3868495194251,-1046.0863033517285,-1288.6065305345173,-1311.6572611343736,-1051.2816156703789,-1273.2866787741855,-1244.9350261965012
-1271.442545265082,-1283.2389549956881,-1502.9590287341864,-1282.801752163098,-1268.392499429488,-4287.916908392254,-1279.1032801281492,-1337.7596191135508
-1282.3083246691713,-1263.6827860553162,-1418.0002407345557,-1282.4968320159383,-1266.2654232836333,-1524.5747506685595,-1259.204470702708,-1360.7916889440617
-1280.2918035425428,-1320.2868288557856,-1442.4692271079975,-1300.4573990988404,-1194.1703287554792,1586.638158724375,-1306.046415964579,-1389.5221396406257
-1268.2956176345663,-1282.3674394343784,-1356.1610735543954,-1268.1217436444686,-1292.9088020548293,-1282.3970662051565,-1247.4748539872094,-1311.7715636386251
-1281.5932428846106,-1309.3332840358432,-1349.302639156952,-1285.0794373578706,-1245.4110450525716,-1334.8964406876903,-1243.4020829938581,-1345.089380411628
